# ell  K  y  Kinv  # conv-only IR plasma at alpha/ac=0.9446
8.338009705868958399e-01 5.123260188639189305e-01 1.138576646699125672e-01 1.951882128136877226e+00
8.464343186260911978e-01 5.070232626384140184e-01 1.144327833557752389e-01 1.972296093075229573e+00
8.590676666652865556e-01 5.017760000852109492e-01 1.150348869917554168e-01 1.992921143757735214e+00
8.717010147044819135e-01 4.965814972053740894e-01 1.156641220372743584e-01 2.013768144056370613e+00
8.843343627436773824e-01 4.914371571715607789e-01 1.163206608961731836e-01 2.034848170120965971e+00
8.969677107828727403e-01 4.863405109954193617e-01 1.170047015381097261e-01 2.056172532189938451e+00
9.096010588220680981e-01 4.812892090433059655e-01 1.177164672051841388e-01 2.077752796468829377e+00
9.222344068612635670e-01 4.762810167215355550e-01 1.184562063152751060e-01 2.099600792161456564e+00
9.348677549004589249e-01 4.713138073168092745e-01 1.192241920115122006e-01 2.121728632761689326e+00
9.475011029396542828e-01 4.663855547928296152e-01 1.200207220878852232e-01 2.144148740722049418e+00
9.601344509788497517e-01 4.614943277166663194e-01 1.208461189661701463e-01 2.166873870254692136e+00
9.727677990180451095e-01 4.566382868133509465e-01 1.217007296782748882e-01 2.189917115751500720e+00
9.854011470572404674e-01 4.518156797309489936e-01 1.225849256793792447e-01 2.213291934878153011e+00
9.980344950964358253e-01 4.470248352150626991e-01 1.234991030350143237e-01 2.237012177452964323e+00
1.010667843135631294e+00 4.422641588481448505e-01 1.244436825991630663e-01 2.261092109757323776e+00
1.023301191174826652e+00 4.375321319513901797e-01 1.254191100728010710e-01 2.285546424990565040e+00
1.035934539214022010e+00 4.328273077524982804e-01 1.264258560273313903e-01 2.310390269025783372e+00
1.048567887253217368e+00 4.281483064108428938e-01 1.274644163317008860e-01 2.335639275051620167e+00
1.061201235292412726e+00 4.234938122009052064e-01 1.285353124827160465e-01 2.361309589868577863e+00
1.073834583331608306e+00 4.188625733921453320e-01 1.296390917425435940e-01 2.387417887211864098e+00
1.086467931370803663e+00 4.142533994831535948e-01 1.307763273339407617e-01 2.413981397008829966e+00
1.099101279409999021e+00 4.096651566860611826e-01 1.319476191010696409e-01 2.441017947656042075e+00
1.111734627449194379e+00 4.050967663369884897e-01 1.331535939555801851e-01 2.468545994682486366e+00
1.124367975488389737e+00 4.005472054755406242e-01 1.343949061002827072e-01 2.496584638039784920e+00
1.137001323527585095e+00 3.960155049352617196e-01 1.356722373668589332e-01 2.525153655697077060e+00
1.149634671566780675e+00 3.915007449759846936e-01 1.369862981153084913e-01 2.554273555881334534e+00
1.162268019605976033e+00 3.870020548084041057e-01 1.383378277668125267e-01 2.583965608386955992e+00
1.174901367645171391e+00 3.825186136455669406e-01 1.397275951245863790e-01 2.614251867300181331e+00
1.187534715684366748e+00 3.780496495293976245e-01 1.411563988299240624e-01 2.645155209758338177e+00
1.200168063723562106e+00 3.735944348431691209e-01 1.426250685140587893e-01 2.676699401102666798e+00
1.212801411762757464e+00 3.691522869088992298e-01 1.441344653931305730e-01 2.708909129003401528e+00
1.225434759801952822e+00 3.647225693187815532e-01 1.456854826991290930e-01 2.741810033494147536e+00
1.238068107841148402e+00 3.603046914201100126e-01 1.472790462352578378e-01 2.775428751867165200e+00
1.250701455880343760e+00 3.558981034831947277e-01 1.489161157982702433e-01 2.809793000336174629e+00
1.263334803919539118e+00 3.515022983613994567e-01 1.505976858153121323e-01 2.844931611149362105e+00
1.275968151958734476e+00 3.471168129693660287e-01 1.523247858936521704e-01 2.880874572008278456e+00
1.288601499997929833e+00 3.427412282958512413e-01 1.540984814701194527e-01 2.917653078890201979e+00
1.301234848037125191e+00 3.383751641090181339e-01 1.559198755141263659e-01 2.955299638001265272e+00
1.313868196076320549e+00 3.340182816515479547e-01 1.577901091937221612e-01 2.993848106323750535e+00
1.326501544115516129e+00 3.296702851539303758e-01 1.597103625501390678e-01 3.033333742933724597e+00
1.339134892154711487e+00 3.253309222447524629e-01 1.616818552419437005e-01 3.073793272093826801e+00
1.351768240193906845e+00 3.209999781073177294e-01 1.637058485361727045e-01 3.115265009973542387e+00
1.364401588233102203e+00 3.166772791852899838e-01 1.657836459941477159e-01 3.157788909178082637e+00
1.377034936272297561e+00 3.123626946223869161e-01 1.679165942746440321e-01 3.201406625105770232e+00
1.389668284311492918e+00 3.080561369362748159e-01 1.701060839771710020e-01 3.246161592316735067e+00
